url,chemical_name,numericals
http://www.industrialchemistry.org/PDF/r8220.pdf,fluoranthene,[206-44-0]
http://www.industrialchemistry.org/PDF/r534.pdf,coumarin,[91-64-5]
http://www.industrialchemistry.org/PDF/r7060.pdf,"1,2-bis(2-aminophenylthio)ethane",[52411-33-3]
http://www.industrialchemistry.org/PDF/r4941.pdf,Fluorescent Brightener 135,[1041-00-5]
http://www.industrialchemistry.org/PDF/r1489.pdf,"1,2-butanediol",[584-03-2]
http://www.industrialchemistry.org/PDF/r6301.pdf,"1,2-butylene oxide",[106-88-7]
http://www.industrialchemistry.org/PDF/r9176.pdf,"1,2-diaminocyclohexane","[694-83-7],[211-776-7]"
http://www.industrialchemistry.org/PDF/r773.pdf,o-phenylenediamine,[95-54-5]
http://www.industrialchemistry.org/PDF/r798.pdf,ethylenediamine,[107-15-3]
http://www.industrialchemistry.org/PDF/r925.pdf,"1,2-propanediamine",[78-90-0]
http://www.industrialchemistry.org/PDF/r13686.pdf,"1,2-dibromo-2,4-dicyanobutane","[35691-65-7],[252-681-0]"
http://www.industrialchemistry.org/PDF/r1.pdf,ethylene dibromide,[106-93-4]
http://www.industrialchemistry.org/PDF/r799.pdf,ethylene dichloride,[107-06-2]
http://www.industrialchemistry.org/PDF/r7754.pdf,propylene dichloride,[78-87-5]
http://www.industrialchemistry.org/PDF/r7196.pdf,succinonitrile,[110-61-2]
http://www.industrialchemistry.org/PDF/r9275.pdf,ethylene glycol diethyl ether,[629-14-1]
http://www.industrialchemistry.org/PDF/r1894.pdf,maleic hydrazide,"[10071-13-3],[28330-26-9],[51542-52-0]"
http://www.industrialchemistry.org/PDF/r8318.pdf,"1,2-dihydroxyanthraquinone","[72-48-0],[200-782-5]"
http://www.industrialchemistry.org/PDF/r785.pdf,"1,2-ethanedithiol","[540-63-6],[208-752-3]"
http://www.industrialchemistry.org/PDF/r13577.pdf,veratrole,[91-16-7]
http://www.industrialchemistry.org/PDF/r9276.pdf,ethylene glycol dimethyl ether,[110-71-4]
http://www.industrialchemistry.org/PDF/r1082.pdf,o-xylene,[95-47-6]
http://www.industrialchemistry.org/PDF/r771.pdf,3-methyl-2-butylamine,"[598-74-3],[209-949-7]"
http://www.industrialchemistry.org/PDF/r4276.pdf,allyl glycidyl ether,[106-92-3]
http://www.industrialchemistry.org/PDF/r4306.pdf,phenyl glycidyl ether,[122-60-1]
http://www.industrialchemistry.org/PDF/r706.pdf,cyclohexene oxide,[286-20-4]
http://www.industrialchemistry.org/PDF/r14124.pdf,"1,2-epoxydodecane","[2855-19-8],[220-667-3]"
http://www.industrialchemistry.org/PDF/r1005.pdf,propylene oxide,[75-56-9]
http://www.industrialchemistry.org/PDF/r895.pdf,nabam,[142-59-6]
http://www.industrialchemistry.org/PDF/r1048.pdf,ethylene glycol,[107-21-1]
http://www.industrialchemistry.org/PDF/r3329.pdf,"1,3-benzodioxole",[274-09-9]
http://www.industrialchemistry.org/PDF/r4200.pdf,"1,2-polybutadiene",NA
http://www.industrialchemistry.org/PDF/r1377.pdf,propylene glycol,[57-55-6]
http://www.industrialchemistry.org/PDF/r195.pdf,glycerine,[56-81-5]
http://www.industrialchemistry.org/PDF/r14765.pdf,"1,2,3-trichlorobenzene","[87-61-6],[201-757-1]"
http://www.industrialchemistry.org/PDF/r4355.pdf,"1,2,3-trichloropropane",[96-18-4]
http://www.industrialchemistry.org/PDF/r930.pdf,pyrogallol,[87-66-1]
http://www.industrialchemistry.org/PDF/r14770.pdf,"1,2,3-trimethoxybenzene","[634-36-6],[211-207-2]"
http://www.industrialchemistry.org/PDF/r14676.pdf,"1,2,3,4-tetrachlorobenzene","[634-66-2],[211-214-0]"
http://www.industrialchemistry.org/PDF/r638.pdf,"1,2,3,6-tetrahydrophthalimide","[27813-21-4],[85-40-5],[248-667-9]"
http://www.industrialchemistry.org/PDF/r3523.pdf,1-amino-2-naphthol-4-sulfonic acid,[116-63-2]
http://www.industrialchemistry.org/PDF/r957.pdf,"1,2,4-triazole","[288-88-0],[41253-21-8]"
http://www.industrialchemistry.org/PDF/r13783.pdf,"1,2,4-triazolopyridin-3-one",[6969-71-7]
http://www.industrialchemistry.org/PDF/r572.pdf,"1,2,4-trichlorobenzene","[120-82-1],[204-428-0]"
http://www.industrialchemistry.org/PDF/r1404.pdf,pseudocumene,[95-63-6]
http://www.industrialchemistry.org/PDF/r945.pdf,"1,2,4,5-tetrachlorobenzene","[95-94-3],[202-466-2]"
http://www.industrialchemistry.org/PDF/r1411.pdf,durene,"[95-93-2],[202-465-7]"
http://www.industrialchemistry.org/PDF/r7753.pdf,"1,2,6-hexanetriol",[106-69-4]
http://www.industrialchemistry.org/PDF/r12496.pdf,calcitriol,"[32222-06-3],[250-963-8]"
http://www.industrialchemistry.org/PDF/r9014.pdf,"1,3-bis(aminomethyl)cyclohexane","[2579-20-6],[219-941-5]"
http://www.industrialchemistry.org/PDF/r5091.pdf,"1,3-butanediol",[107-88-0]
http://www.industrialchemistry.org/PDF/r411.pdf,"xylene diisocyanate, hydrogenated",[38661-72-2]
http://www.industrialchemistry.org/PDF/r12730.pdf,propamidine,"[104-32-5],[140-63-6]"
http://www.industrialchemistry.org/PDF/r14230.pdf,"1,3-cyclohexanedione","[504-02-9],[207-980-0]"
http://www.industrialchemistry.org/PDF/r14040.pdf,m-difluorobenzene,"[372-18-9],[206-746-5]"
http://www.industrialchemistry.org/PDF/r214.pdf,m-phenylenediamine,[108-45-2]
http://www.industrialchemistry.org/PDF/r4336.pdf,m-xylylenediamine,"[1477-55-0],[216-032-5]"
http://www.industrialchemistry.org/PDF/r6323.pdf,"1,3-propanediamine","[109-76-2],[203-702-7]"
http://www.industrialchemistry.org/PDF/r9182.pdf,"1,3-dibromo-5,5-dimethylhydantoin","[77-48-5],[201-030-9]"
http://www.industrialchemistry.org/PDF/r13244.pdf,"1,3-dibromopropane","[109-64-8],[203-690-3]"
http://www.industrialchemistry.org/PDF/r12200.pdf,"1,3-dichloroacetone","[534-07-6],[208-585-6]"
http://www.industrialchemistry.org/PDF/r9195.pdf,"1,3-dichloro-5,5-dimethylhydantoin",[118-52-5]
http://www.industrialchemistry.org/PDF/r9197.pdf,"1,3-dichloropropene",[542-75-6]
http://www.industrialchemistry.org/PDF/r4040.pdf,neopentyl glycol,[126-30-7]
http://www.industrialchemistry.org/PDF/r14752.pdf,b-orcinol,"[488-87-9],[207-688-3]"
http://www.industrialchemistry.org/PDF/r3637.pdf,"1,3-diiminoisoindoline",[3468-11-9]
http://www.industrialchemistry.org/PDF/r6363.pdf,resorcinol dimethyl ether,[151-10-0]
http://www.industrialchemistry.org/PDF/r15498.pdf,"1,3-dimethyl-2-imidazolidinone","[80-73-9],[201-304-8]"
http://www.industrialchemistry.org/PDF/r1247.pdf,m-xylene,[108-38-3]
http://www.industrialchemistry.org/PDF/r6324.pdf,dimethylolpropylene urea,[65405-39-2]
http://www.industrialchemistry.org/PDF/r13571.pdf,"1,3-dimethylpyrazolone",[2749-59-9]
http://www.industrialchemistry.org/PDF/r1056.pdf,theophylline,"[317-34-0],[58-55-9],[200-385-7]"
http://www.industrialchemistry.org/PDF/r5058.pdf,ethylene carbonate,[96-49-1]
http://www.industrialchemistry.org/PDF/r2286.pdf,dibenzoylmethane,"[120-46-7],[204-398-9]"
http://www.industrialchemistry.org/PDF/r1828.pdf,isoprothiolane,[50512-35-1]
http://www.industrialchemistry.org/PDF/r10259.pdf,piperylene,[504-60-9]
http://www.industrialchemistry.org/PDF/r7696.pdf,"1,3-propylene glycol",[504-63-2]
http://www.industrialchemistry.org/PDF/r95.pdf,Fischer's base,[118-12-7]
http://www.industrialchemistry.org/PDF/r10296.pdf,"1,3,5-triamino-2,4,6-trinitrobenzene","[3058-38-6],[221-297-5]"
http://www.industrialchemistry.org/PDF/r7156.pdf,"2,4-bis(n-octylthio)-6-(4-hydroxy-3,5-di-t-butylanilino)-1,3,5-triazine",[991-84-4]
http://www.industrialchemistry.org/PDF/r8423.pdf,phloroglucinol,"[108-73-6],[203-611-2]"
http://www.industrialchemistry.org/PDF/r17584.pdf,"1,3,5-triisopropylbenzene","[717-74-8],[211-941-3]"
http://www.industrialchemistry.org/PDF/r1410.pdf,mesitylene,[108-67-8]
http://www.industrialchemistry.org/PDF/r1532.pdf,cyclonite,[121-82-4]
http://www.industrialchemistry.org/PDF/r10294.pdf,"1,3,5-trinitrobenzene",[99-35-4]
http://www.industrialchemistry.org/PDF/r17687.pdf,"1,3,5-tris(3,3,3-trifluoropropyl)methylcyclotrisiloxane",[2374-14-3]
http://www.industrialchemistry.org/PDF/r3269.pdf,caffeine,[58-08-2]
http://www.industrialchemistry.org/PDF/r11042.pdf,"1,4-androstadiene-3,17-dione",[897-06-3]
http://www.industrialchemistry.org/PDF/r1063.pdf,quinoxaline,"[91-19-0],[202-047-4]"
http://www.industrialchemistry.org/PDF/r622.pdf,"1,4-benzoquinone",[106-51-4]
http://www.industrialchemistry.org/PDF/r11405.pdf,"1,4-butanediol diglycidyl ether",[2425-79-8]
http://www.industrialchemistry.org/PDF/r15500.pdf,"1,4-bis(3-aminopropyl)piperazine","[7209-38-3],[230-589-1]"
http://www.industrialchemistry.org/PDF/r11603.pdf,"1,4-bis(benzoxazol-2-yl)naphthalene",[5089-22-5]
http://www.industrialchemistry.org/PDF/r6184.pdf,"1,4-bis(bromoacetoxy)-2-butene","[20679-58-7],[243-962-9]"
http://www.industrialchemistry.org/PDF/r13824.pdf,"a,a'-dichloro-p-xylene","[623-25-6],[210-782-7]"
http://www.industrialchemistry.org/PDF/r14062.pdf,"7,7,8,8-tetracyanoquinodimethane",[1518-16-7]
http://www.industrialchemistry.org/PDF/r14162.pdf,"1,4-bis(diphenylphosphino)butane","[7688-25-7],[231-698-7]"
http://www.industrialchemistry.org/PDF/r4428.pdf,"1,4-cyclohexanedimethanol",[105-08-8]
http://www.industrialchemistry.org/PDF/r9194.pdf,"1,4-dichlorobutane","[110-56-5],[203-778-1]"
http://www.industrialchemistry.org/PDF/r10689.pdf,"1,4-diaminobutane","[110-60-1],[203-782-3]"
http://www.industrialchemistry.org/PDF/r1525.pdf,"1,4-butanediol",[110-63-4]
http://www.industrialchemistry.org/PDF/r15774.pdf,4-hydroxybutyl vinyl ether,[17832-28-9]
http://www.industrialchemistry.org/PDF/r3004.pdf,"1,4-butenediol",[110-64-5]
http://www.industrialchemistry.org/PDF/r403.pdf,"1,4-butanediol dimethacrylate",[2082-81-7]
http://www.industrialchemistry.org/PDF/r3487.pdf,"1,4-butynediol",[110-65-6]
http://www.industrialchemistry.org/PDF/r15884.pdf,"cyclohexane-1,4-dicarboxylic acid",[1076-97-7]
http://www.industrialchemistry.org/PDF/r12065.pdf,"1,4-cyclohexanedimethanol diglycidyl ether","[14228-73-0],[238-098-4]"
http://www.industrialchemistry.org/PDF/r17191.pdf,"1,4-cyclohexanedione",[637-88-7]
http://www.industrialchemistry.org/PDF/r12352.pdf,"cyclohexane-1,4-diisocyanate",[7517-76-2]
http://www.industrialchemistry.org/PDF/r3488.pdf,di-(2-hydroxyethyl)butynediol,[1606-85-5]
http://www.industrialchemistry.org/PDF/r10494.pdf,Disperse Blue 14,"[2475-44-7],[219-602-1]"
http://www.industrialchemistry.org/PDF/r3556.pdf,"1,4-diaminoanthraquinone","[128-95-0],[204-922-6]"
http://www.industrialchemistry.org/PDF/r3639.pdf,p-phenylenediamine,[106-50-3]
http://www.industrialchemistry.org/PDF/r412.pdf,triethylenediamine,"[2.2.2],[280-57-9],[205-999-9]"
http://www.industrialchemistry.org/PDF/r15497.pdf,homopiperazine,[505-66-8]
http://www.industrialchemistry.org/PDF/r2473.pdf,"1,4-dibromobutane","[110-52-1],[203-775-5]"
http://www.industrialchemistry.org/PDF/r1242.pdf,adiponitrile,[111-69-3]
http://www.industrialchemistry.org/PDF/r13945.pdf,16a-methylprednisolone 21-acetate,[13209-52-4]
http://www.industrialchemistry.org/PDF/r13946.pdf,16b-methylprednisolone 21-acetate,[18769-24-9]
http://www.industrialchemistry.org/PDF/r13234.pdf,"2,3,5-trimethylhydroquinone",[700-13-0]
http://www.industrialchemistry.org/PDF/r3648.pdf,"1,4-dihydroxyanthraquinone","[81-64-1],[201-368-7]"
http://www.industrialchemistry.org/PDF/r15078.pdf,"benzene-1,4-dimethanol",[589-29-7]
http://www.industrialchemistry.org/PDF/r4816.pdf,hydroquinone dimethyl ether,[150-78-7]
http://www.industrialchemistry.org/PDF/r1398.pdf,p-xylene,[106-42-3]
http://www.industrialchemistry.org/PDF/r4193.pdf,"1,4-hexadiene",[592-45-0]
http://www.industrialchemistry.org/PDF/r4982.pdf,"1,4,5,8-tetrachloroanthraquinone",[81-58-3]
http://www.industrialchemistry.org/PDF/r13237.pdf,"1,4,5,8-tetrahydroxyanthraquinone","[81-60-7],[201-365-0]"
http://www.industrialchemistry.org/PDF/r11171.pdf,"1,4,5,8-tetrakis(phenylthio)anthraquinone",[52741-01-2]
http://www.industrialchemistry.org/PDF/r12702.pdf,pentamidine,"[100-33-4],[140-64-7]"
http://www.industrialchemistry.org/PDF/r5521.pdf,"1,5-cyclooctadiene","[111-78-4],[1552-12-1]"
http://www.industrialchemistry.org/PDF/r3557.pdf,"1,5-diamino-4,8-dihydroxyanthraquinone","[145-49-3],[205-655-8]"
http://www.industrialchemistry.org/PDF/r11792.pdf,"1,5-diaminoanthraquinone","[129-44-2],[204-947-2]"
http://www.industrialchemistry.org/PDF/r4481.pdf,"1,5-diaminonaphthalene",[2243-62-1]
http://www.industrialchemistry.org/PDF/r7068.pdf,"1,5-diazabicyclo[5.4.0]undec-5-ene","[5.4.0],[5.4.0],[6674-22-2],[229-713-7]"
http://www.industrialchemistry.org/PDF/r14766.pdf,"1,5-dibromopentane","[111-24-0],[203-849-7]"
http://www.industrialchemistry.org/PDF/r3570.pdf,"1,5-dichloroanthraquinone","[82-46-2],[201-424-0]"
http://www.industrialchemistry.org/PDF/r3683.pdf,"1,5-dihydroxyanthraquinone","[117-12-4],[204-175-6]"
http://www.industrialchemistry.org/PDF/r3814.pdf,"1,5-naphthalenediol","[83-56-7],[201-487-4]"
http://www.industrialchemistry.org/PDF/r3736.pdf,"anthraquinone-1,5-disulfonic acid",[117-14-6]
http://www.industrialchemistry.org/PDF/r7472.pdf,"1,5-pentanediol",[111-29-5]
http://www.industrialchemistry.org/PDF/r3995.pdf,"1,5,9-cyclododecatriene",[4904-61-4]
http://www.industrialchemistry.org/PDF/r4480.pdf,"1,5/1,8-dinitronaphthalene","[602-38-0],[605-71-0],[210-016-1],[210-095-2]"
http://www.industrialchemistry.org/PDF/r14815.pdf,hexamidine,[3811-75-4]
http://www.industrialchemistry.org/PDF/r3756.pdf,"1,6-Cleve's acid",[119-79-9]
http://www.industrialchemistry.org/PDF/r3409.pdf,hexamethylenediamine,[124-09-4]
http://www.industrialchemistry.org/PDF/r14156.pdf,"1,6-dibromohexane","[629-03-8],[211-067-2]"
http://www.industrialchemistry.org/PDF/r5304.pdf,"1,6-hexanediol",[629-11-8]
http://www.industrialchemistry.org/PDF/r6837.pdf,"1,6-hexanediol diacrylate",[13048-33-4]
http://www.industrialchemistry.org/PDF/r1013.pdf,azelaic acid,[123-99-9]
http://www.industrialchemistry.org/PDF/r17543.pdf,"1,7-octadiene","[3710-30-3],[223-054-9]"
http://www.industrialchemistry.org/PDF/r12158.pdf,"1,8-diaminonaphthalene","[479-27-6],[207-529-8]"
http://www.industrialchemistry.org/PDF/r13904.pdf,"1,8-dichloroanthraquinone","[82-43-9],[201-420-9]"
http://www.industrialchemistry.org/PDF/r9226.pdf,"1,8-dihydroxyanthraquinone","[117-10-2],[204-173-5]"
http://www.industrialchemistry.org/PDF/r8955.pdf,anthralin,"[1143-38-0],[480-22-8]"
http://www.industrialchemistry.org/PDF/r13647.pdf,triethylene glycol dimercaptan,"[14970-87-7],[239-044-2]"
http://www.industrialchemistry.org/PDF/r7976.pdf,"anthraquinone-1,8-disulfonic acid",[82-48-4]
http://www.industrialchemistry.org/PDF/r14246.pdf,"1,8-diamino-p-menthane",[80-52-4]
http://www.industrialchemistry.org/PDF/r17014.pdf,"1,9-nonanediamine","[646-24-2],[211-470-3]"
http://www.industrialchemistry.org/PDF/r3564.pdf,anthrapyrazolone,[129-56-6]
http://www.industrialchemistry.org/PDF/r3335.pdf,10-camphoric acid,"[124-83-4],[204-715-0]"
http://www.industrialchemistry.org/PDF/r4549.pdf,10-undecenal,"[112-45-8],[203-973-1]"
http://www.industrialchemistry.org/PDF/r4317.pdf,undecylenic acid,[112-38-9]
http://www.industrialchemistry.org/PDF/r4534.pdf,10-undecenol,[112-43-6]
http://www.industrialchemistry.org/PDF/r5492.pdf,"10,10'-oxybisphenoxyarsine",[58-36-6]
http://www.industrialchemistry.org/PDF/r4319.pdf,11-aminoundecanoic acid,"[2432-99-7],[219-417-6]"
http://www.industrialchemistry.org/PDF/r4320.pdf,laurolactam,[947-04-6]
http://www.industrialchemistry.org/PDF/r4044.pdf,ricinoleic acid,[141-22-0]
http://www.industrialchemistry.org/PDF/r4212.pdf,barium ricinoleate,[4722-99-0]
http://www.industrialchemistry.org/PDF/r5238.pdf,"castor oil, hydrogenated",[8001-78-3]
http://www.industrialchemistry.org/PDF/r4880.pdf,12-oxa-16-hexadecanolide,[6707-60-4]
http://www.industrialchemistry.org/PDF/r4145.pdf,erucic acid,[8047-28-7]
http://www.industrialchemistry.org/PDF/r13173.pdf,oxymorphone,"[357-07-3],[76-41-5]"
http://www.industrialchemistry.org/PDF/r16928.pdf,14-methyloctadecene,[93091-95-3]
http://www.industrialchemistry.org/PDF/r4877.pdf,15-pentadecanolide,[106-02-5]
http://www.industrialchemistry.org/PDF/r11306.pdf,dehydropregnenolone acetate,[979-02-2]
http://www.industrialchemistry.org/PDF/r3579.pdf,"16,17-dihydroxyviolanthrone",[128-59-6]
http://www.industrialchemistry.org/PDF/r8685.pdf,Vat Green 1,[128-58-5]
http://www.industrialchemistry.org/PDF/r11300.pdf,19-nortestosterone,[434-22-0]
http://www.industrialchemistry.org/PDF/r17666.pdf,"1H,1H-perfluoropropanol","[422-05-9],[207-012-7]"
http://www.industrialchemistry.org/PDF/r14063.pdf,"1H,1H,5H-perfluoropentanol","[355-80-6],[206-593-4]"
http://www.industrialchemistry.org/PDF/r11745.pdf,"1H,1H,7H-perfluoroheptanol","[335-99-9],[206-406-6]"
http://www.industrialchemistry.org/PDF/r4710.pdf,nopyl acetate,"[128-51-8],[204-891-9]"
http://www.industrialchemistry.org/PDF/r15537.pdf,N-(2-hydroxyethyl)-4-nitro-o-phenylenediamine,"[56932-44-6],[260-450-0]"
http://www.industrialchemistry.org/PDF/r6320.pdf,2-(2-aminoethoxy)ethanol,"[929-06-6],[213-195-4]"
http://www.industrialchemistry.org/PDF/r17594.pdf,2-(2-chloroethoxy)ethanol,"[628-89-7],[211-059-9]"
http://www.industrialchemistry.org/PDF/r14160.pdf,2-(2-diethylaminoethoxy)ethanol,"[140-82-9],[205-436-7]"
http://www.industrialchemistry.org/PDF/r7080.pdf,2-(2-dimethylaminoethoxy)ethanol,"[1704-62-7],[216-940-1]"
http://www.industrialchemistry.org/PDF/r4895.pdf,diethylene glycol monoethyl ether,[111-90-0]
http://www.industrialchemistry.org/PDF/r14031.pdf,diethylene glycol monoethyl ether acetate,"[112-15-2],[203-940-1]"
http://www.industrialchemistry.org/PDF/r9278.pdf,2-(2-ethoxyethoxy)ethyl acrylate,"[7328-17-8],[230-811-7]"
http://www.industrialchemistry.org/PDF/r5328.pdf,2-(2-hydroxy-5-methylphenyl)benzotriazole,[2440-22-4]
http://www.industrialchemistry.org/PDF/r8085.pdf,diethylene glycol monomethyl ether,[111-77-3]
http://www.industrialchemistry.org/PDF/r15758.pdf,diethylene glycol monophenyl ether,[104-68-7]
http://www.industrialchemistry.org/PDF/r11685.pdf,triclosan,"[3380-34-5],[222-182-2]"
http://www.industrialchemistry.org/PDF/r3792.pdf,m-[2-(hydroxyethyl)sulfonyl]aniline,"[5246-57-1],[226-046-3]"
http://www.industrialchemistry.org/PDF/r13331.pdf,cloprop,"[101-10-0],[202-915-2]"
http://www.industrialchemistry.org/PDF/r14788.pdf," 2-(3,4-epoxy)cyclohexyl-5,5-spiro(3,4-epoxy)cyclohexane-m-dioxane",NA
http://www.industrialchemistry.org/PDF/r13635.pdf,2-(3'-phenylpropyl)pyridine,"[2110-18-1],[218-300-7]"
http://www.industrialchemistry.org/PDF/r15527.pdf,N-(2-hydroxyethyl)-2-nitro-p-phenylenediamine,"[2871-01-4],[220-701-7]"
http://www.industrialchemistry.org/PDF/r4972.pdf,"2,5-dimethoxy-5-(b-hydroxyethylsulfonyl)aniline",[20120-51-8]
http://www.industrialchemistry.org/PDF/r3789.pdf,p-[2-(hydroxyethyl)sulfonyl]aniline,"[5246-58-2],[226-047-9]"
http://www.industrialchemistry.org/PDF/r14745.pdf,p-hydroxyphenethyl alcohol,"[501-94-0],[207-930-8]"
http://www.industrialchemistry.org/PDF/r4837.pdf,4-hydroxybenzylacetone,[5471-51-2]
http://www.industrialchemistry.org/PDF/r2510.pdf,tyramine,"[51-67-2],[200-115-8]"
http://www.industrialchemistry.org/PDF/r2886.pdf,N-hydroxyethylmorpholine,"[622-40-2],[210-734-5]"
http://www.industrialchemistry.org/PDF/r122.pdf,thiabendazole,"[148-79-8],[205-725-8]"
http://www.industrialchemistry.org/PDF/r3528.pdf,dehydrothio-p-toluidinesulfonic acid,[130-17-6]
http://www.industrialchemistry.org/PDF/r11623.pdf,"2-[2'-hydroxy-3',5'-bis(1-methyl-1-phenylethyl)]benzotriazole","[70321-86-7],[274-570-6]"
http://www.industrialchemistry.org/PDF/r15780.pdf,2-(bromoacetamido)-5-chlorobenzophenone,"[32580-26-0],[251-107-6]"
http://www.industrialchemistry.org/PDF/r2382.pdf,amfepramone,"[134-80-5],[90-84-6],[202-019-1],[205-156-5]"
http://www.industrialchemistry.org/PDF/r13089.pdf,desflurane,[57041-67-5]
http://www.industrialchemistry.org/PDF/r2164.pdf,diphacinone,[82-66-6]
http://www.industrialchemistry.org/PDF/r15753.pdf,N-ethyl-o-toluidine,"[94-68-8],[202-354-3]"
http://www.industrialchemistry.org/PDF/r10491.pdf,di-(hydroxymethyl) oleyloxazoline,[75499-49-9]
http://www.industrialchemistry.org/PDF/r16120.pdf,2-(methoxycarbonyl)benzenesulfonamide,[57683-71-3]
http://www.industrialchemistry.org/PDF/r4905.pdf,sodium N-methyltaurate,[4316-74-9]
http://www.industrialchemistry.org/PDF/r10992.pdf,"2-(methylmercapto)-4,6-dichlorotriazine","[13705-05-0],[237-239-7]"
http://www.industrialchemistry.org/PDF/r15476.pdf,2-(methylmercapto)phenothiazine,[7643-08-5]
http://www.industrialchemistry.org/PDF/r13433.pdf,2-(octylthio)ethanol,[3547-33-9]
http://www.industrialchemistry.org/PDF/r14167.pdf,2-(perfluorohexyl)ethanol,[647-42-7]
http://www.industrialchemistry.org/PDF/r14166.pdf,2-(perfluorohexyl)ethyl iodide,"[2043-57-4],[218-056-1]"
http://www.industrialchemistry.org/PDF/r11019.pdf,N-(2-hydroxyethyl)aniline,"[122-98-5],[204-588-1]"
http://www.industrialchemistry.org/PDF/r1640.pdf,2-(thiocyanomethylthio)benzothiazole,[21564-17-0]
http://www.industrialchemistry.org/PDF/r16093.pdf,2-(trifluoromethoxy)aniline,"[1535-75-7],[216-257-9]"
http://www.industrialchemistry.org/PDF/r3679.pdf,o-aminobenzotrifluoride,"[88-17-5],[201-806-7]"
http://www.industrialchemistry.org/PDF/r12127.pdf,o-chlorobenzotrifluoride,"[88-16-4],[201-805-1]"
http://www.industrialchemistry.org/PDF/r3186.pdf,2-(trifluoromethyl)phenothiazine,[92-30-8]
http://www.industrialchemistry.org/PDF/r15548.pdf,N-(2-hydroxyethyl)-2-nitroaniline,"[4926-55-0],[225-555-8]"
http://www.industrialchemistry.org/PDF/r15531.pdf,2-chloro-5-nitro-N-(2-hydroxyethyl)-p-phenylenediamine,"[50610-28-1],[256-652-3]"
http://www.industrialchemistry.org/PDF/r15550.pdf,N-(2-hydroxyethyl)-2-nitro-p-toluidine,[100418-33-5]
